Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0381577521970164,1.3823257695879623,0.9829818688028271,-0.2538683330649094,-0.16423376215707575,-0.15533575344405384,0.0,0,Treino
0.9881749325576151,0.003472524212089262,0.820723495687608,0.0381577521970164,1.3800746459651119,0.8845042847733452,-0.2909426567011955,-0.19875639934887093,-0.20945380735957556,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.9414398992355284,1.3935813877022152,1.0814594528323127,-0.3063433492323894,-0.2326498846815813,-0.21655044196978884,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.3823257695879623,0.9829818688028271,-0.30086017677280436,-0.260809510237925,-0.2566046024324448,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.3823257695879623,1.0026773856087272,-0.29743888685293973,-0.3042627123947145,-0.35289943276605445,0.0,0,Treino
0.9881749325576151,-0.05380034087497145,0.820723495687608,0.9414398992355284,1.3823257695879623,1.0026773856087272,-0.2995383117496448,-0.3317542374942935,-0.26062575668216487,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.30414400164834454,-0.3573288919194613,-0.35320215893958457,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.34945544311433824,-0.3734047388307721,-0.427069892769013,2.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.41758267788797926,-0.3833921330198138,-0.4727708747363558,2.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.4239780916542797,-0.38697224050041196,-0.7456070426553119,2.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.39339375867084947,-0.39458875800386667,-0.7671795997361225,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.3677335697484332,-0.42925044498547665,-0.5122869135728505,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.32882851306695376,-0.45349118157660745,-0.21997328183498552,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3800746459651119,0.017901545313886835,-0.2733624152381545,-0.467154414670557,-0.41147911432546913,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.03759706211978322,-0.21356120437274137,-0.46860168388382767,-0.33864311211786857,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3800746459651119,0.017901545313886835,-0.1325452907892246,-0.47037833627708775,-0.10986492092168046,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.08787892207266472,-0.4708518974309053,-0.01520270660089427,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.13032334854226282,-0.4728824711569326,0.06844230585017706,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.16501572072661683,-0.4530908265810641,-0.11539678174252682,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.20152254873570685,-0.4395578032495364,-0.32627052297506565,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,-0.9403979070947032,1.3800746459651119,-0.0017939714920095493,-0.25380672109830515,-0.4493367008682193,-0.30684350416446926,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,-0.9403979070947032,1.3800746459651119,-0.0017939714920095493,-0.2855512070266144,-0.46832328442615456,-0.3467257948126354,0.0,0,Treino
-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,-0.9403979070947032,1.3800746459651119,0.017901545313886835,-0.31464686623300697,-0.4854252424293183,-0.5795870661331625,0.0,0,Treino
