DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
0.9829724827847869,-0.7800937428844027,-0.0021935070645008104,0.41019126103539366,1.494881950730488,0.03759706211978322,2.0,2,Treino
0.9803889242831441,-0.7823537379751638,-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.0572925789256831,0.0,0,Treino
0.9778053657815012,-0.784613733065925,-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.0572925789256831,0.0,0,Treino
0.9700546902765728,-0.7913937183382085,-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.96747113177493,-0.7936537134289696,-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.037597062119786716,2.0,0,Treino
0.9648875732732872,-0.7959137085197308,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9623040147716444,-0.7981737036104919,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,-0.08057603871559509,0.0,0,Treino
0.9597204562700016,-0.800433698701253,-0.0021935070645008104,-0.0003409736168207761,1.5083886924675913,0.13607464614926865,0.0,2,Treino
0.9519697807650732,-0.8072136839735365,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9493862222634304,-0.8094736790642977,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9468026637617876,-0.8117336741550588,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9442191052601447,-0.81399366924582,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9416355467585019,-0.8162536643365811,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9338848712535736,-0.8230336496088646,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9313013127519307,-0.8252936446996257,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
