DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.2633779913827137,-0.5385875760589636,-1.019595348393539,-0.05527186137452195,0.9870799504609289,-0.054719501083276,0.821466070166246,1.3844092901506908,1.002091626588616,0.0,0,Treino
1.2607922662427502,-0.5408461868951275,-1.094597686584802,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2582065411027867,-0.5431047977312915,-1.0547183052483853,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,2.0,0,Treino
1.2556208159628233,-0.5453634085674555,-1.0704506816603843,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,2.0,0,Treino
1.2530350908228596,-0.5476220194036194,-1.0752071061419544,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,2.0,0,Treino
1.2452779154029692,-0.5543978519121113,-1.084353732750645,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2426921902630057,-0.5566564627482752,-1.0913048116831479,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2401064651230422,-0.5589150735844391,-1.1136229378984548,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2375207399830788,-0.5611736844206031,-1.1260619927961721,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,0.0,0,Treino
1.2349350148431153,-0.5634322952567671,-1.1699658005178872,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,0.0,0,Treino
1.227177839423225,-0.570208127765259,-1.261798288959243,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-1.2738715681151382,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-1.3177753758368531,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-1.3082629734863405,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2168349388633708,-0.5792425711099147,-1.3389957282140663,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-1.2991163468776499,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-1.299847898361294,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-1.3130193979679106,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,0.0,0,Treino
1.20132058802359,-0.5927942361268984,-1.328751327767282,0.2633732169066193,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,-1.3049700985846864,-0.3208094266088063,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,-1.3250926771238056,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,-1.3203366992548629,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
1.185806237183809,-0.6063459011438821,-1.3386299524722443,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
