Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Target_Real,Target_Previsto,Split
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.467868467256282,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4566128491420294,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4588639727648802,0.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4363527365363749,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4341016129135242,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4318504892906738,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4318504892906738,2.0,2,Treino
